emp_no,salary,from_date,to_date
15783,66339,10-02-2001,10-02-2002
15783,70389,10-02-2002,01-01-9999
15784,91923,31-10-1987,30-10-1988
15784,93937,30-10-1988,30-10-1989
15784,97149,30-10-1989,30-10-1990
15784,98058,30-10-1990,30-10-1991
15784,101003,30-10-1991,29-10-1992
15784,102975,29-10-1992,29-10-1993
15784,106185,29-10-1993,29-10-1994
15784,107198,29-10-1994,29-10-1995
15784,107840,29-10-1995,28-10-1996
15784,111808,28-10-1996,28-10-1997
15784,115527,28-10-1997,28-10-1998
15784,115384,28-10-1998,28-10-1999
15784,119510,28-10-1999,27-10-2000
15784,119521,27-10-2000,27-10-2001
15784,123145,27-10-2001,01-01-9999
15785,40000,26-01-1992,25-01-1993
15785,41578,25-01-1993,25-11-1993
15786,40000,16-09-1998,16-09-1999
15786,44272,16-09-1999,15-09-2000
15786,44190,15-09-2000,15-09-2001
15786,46174,15-09-2001,01-01-9999
15787,40000,19-06-1995,18-06-1996
15787,41663,18-06-1996,18-06-1997
15787,41851,18-06-1997,19-01-1998
15788,53521,13-03-1990,13-03-1991
15788,55411,13-03-1991,12-03-1992
15788,56701,12-03-1992,12-03-1993
15788,56246,12-03-1993,12-03-1994
15788,57456,12-03-1994,12-03-1995
15788,59009,12-03-1995,11-03-1996
15788,58774,11-03-1996,11-03-1997
15788,61382,11-03-1997,11-03-1998
15788,62653,11-03-1998,11-03-1999
15788,66377,11-03-1999,10-03-2000
15788,68596,10-03-2000,10-03-2001
15788,71663,10-03-2001,10-03-2002
15788,73878,10-03-2002,01-01-9999
15789,57062,30-01-2000,29-01-2001
15789,61342,29-01-2001,29-01-2002
15789,62386,29-01-2002,01-01-9999
15790,77274,19-12-1997,19-12-1998
15790,77684,19-12-1998,19-12-1999
15790,78755,19-12-1999,18-12-2000
15790,79009,18-12-2000,18-12-2001
15790,78840,18-12-2001,01-01-9999
15791,70186,23-04-1988,23-04-1989
15791,73796,23-04-1989,23-04-1990
15791,74812,23-04-1990,23-04-1991
15791,74458,23-04-1991,22-04-1992
15791,76442,22-04-1992,22-04-1993
15791,80293,22-04-1993,22-04-1994
15791,82286,22-04-1994,22-04-1995
15791,85851,22-04-1995,21-04-1996
15791,86283,21-04-1996,21-04-1997
15791,86620,21-04-1997,21-04-1998
15791,91079,21-04-1998,21-04-1999
15791,93057,21-04-1999,20-04-2000
15791,95261,20-04-2000,20-04-2001
15791,98891,20-04-2001,20-04-2002
15791,102694,20-04-2002,01-01-9999
15792,68732,24-02-1993,24-02-1994
15792,69450,24-02-1994,24-02-1995
15792,72669,24-02-1995,24-02-1996
15792,75730,24-02-1996,23-02-1997
15792,79035,23-02-1997,23-02-1998
15792,80518,23-02-1998,23-02-1999
15792,84613,23-02-1999,23-02-2000
15792,86583,23-02-2000,22-02-2001
15792,86933,22-02-2001,22-02-2002
15792,90091,22-02-2002,01-01-9999
15793,67501,24-03-1996,24-03-1997
15793,69664,24-03-1997,24-03-1998
15793,71606,24-03-1998,24-03-1999
15793,75422,24-03-1999,23-03-2000
15793,77649,23-03-2000,23-03-2001
15793,80835,23-03-2001,23-03-2002
15793,80569,23-03-2002,01-01-9999
15794,42356,28-02-1987,28-02-1988
15794,42487,28-02-1988,27-02-1989
15794,44438,27-02-1989,27-02-1990
15794,47850,27-02-1990,27-02-1991
15794,51138,27-02-1991,27-02-1992
15794,52715,27-02-1992,26-02-1993
15794,52430,26-02-1993,26-02-1994
15794,56218,26-02-1994,26-02-1995
15794,57304,26-02-1995,26-02-1996
15794,60084,26-02-1996,25-02-1997
15794,64285,25-02-1997,25-02-1998
15794,67330,25-02-1998,25-02-1999
15794,69458,25-02-1999,25-02-2000
15794,69672,25-02-2000,24-02-2001
15794,73716,24-02-2001,24-02-2002
15794,74114,24-02-2002,01-01-9999
15795,56385,19-03-1991,18-03-1992
15795,58334,18-03-1992,18-03-1993
15795,58083,18-03-1993,18-03-1994
15795,60315,18-03-1994,18-03-1995
15795,61631,18-03-1995,17-03-1996
15795,65085,17-03-1996,17-03-1997
15795,69021,17-03-1997,17-03-1998
15795,69830,17-03-1998,17-03-1999
15795,71448,17-03-1999,16-03-2000
15795,71252,16-03-2000,16-03-2001
15795,75016,16-03-2001,16-03-2002
15795,78359,16-03-2002,01-01-9999
15796,40000,02-10-1998,02-10-1999
15796,40737,02-10-1999,01-10-2000
15796,40985,01-10-2000,21-02-2001
15797,40000,24-04-1991,23-04-1992
15797,44097,23-04-1992,23-04-1993
15797,47340,23-04-1993,23-04-1994
15797,46894,23-04-1994,23-04-1995
15797,50457,23-04-1995,22-04-1996
15797,53295,22-04-1996,22-04-1997
15797,57539,22-04-1997,22-04-1998
15797,59158,22-04-1998,22-04-1999
15797,61886,22-04-1999,21-04-2000
15797,63060,21-04-2000,21-04-2001
15797,63334,21-04-2001,21-04-2002
15797,67298,21-04-2002,01-01-9999
15798,40000,02-03-1994,02-03-1995
15798,43580,02-03-1995,01-03-1996
15798,44468,01-03-1996,01-03-1997
15798,44960,01-03-1997,01-03-1998
15798,44889,01-03-1998,01-03-1999
15798,49314,01-03-1999,29-02-2000
15798,49167,29-02-2000,28-02-2001
15798,50653,28-02-2001,28-02-2002
15798,52263,28-02-2002,01-01-9999
15799,64458,07-05-1988,07-05-1989
15799,67490,07-05-1989,07-05-1990
15799,70761,07-05-1990,07-05-1991
15799,73276,07-05-1991,06-05-1992
15799,76861,06-05-1992,06-05-1993
15799,78862,06-05-1993,06-05-1994
15799,80013,06-05-1994,06-05-1995
15799,81179,06-05-1995,05-05-1996
15799,83756,05-05-1996,05-05-1997
15799,86962,05-05-1997,05-05-1998
15799,88749,05-05-1998,05-05-1999
15799,89795,05-05-1999,04-05-2000
15799,89341,04-05-2000,04-05-2001
15799,91292,04-05-2001,04-05-2002
15799,93037,04-05-2002,01-01-9999
15800,43841,07-01-1986,07-01-1987
15800,43735,07-01-1987,07-01-1988
15800,45276,07-01-1988,06-01-1989
15800,46739,06-01-1989,06-01-1990
15800,46675,06-01-1990,06-01-1991
15800,47738,06-01-1991,06-01-1992
15800,48042,06-01-1992,05-01-1993
15800,51627,05-01-1993,05-01-1994
15800,53554,05-01-1994,05-01-1995
15800,56968,05-01-1995,05-01-1996
15800,60180,05-01-1996,04-01-1997
15800,62072,04-01-1997,04-01-1998
15800,62572,04-01-1998,04-01-1999
15800,62124,04-01-1999,04-01-2000
15800,61789,04-01-2000,03-01-2001
15800,65711,03-01-2001,03-01-2002
15800,65591,03-01-2002,01-01-9999
15801,52257,13-09-1998,13-09-1999
15801,51951,13-09-1999,12-09-2000
15801,54406,12-09-2000,12-09-2001
15801,54342,12-09-2001,01-01-9999
15802,46892,08-04-1985,08-04-1986
15802,50620,08-04-1986,08-04-1987
15802,54315,08-04-1987,07-04-1988
15802,58212,07-04-1988,07-04-1989
15802,59625,07-04-1989,07-04-1990
15802,60800,07-04-1990,06-04-1991
15802,62233,06-04-1991,06-04-1992
15802,63065,06-04-1992,06-04-1993
15802,66546,06-04-1993,06-04-1994
15802,67251,06-04-1994,06-04-1995
15802,69538,06-04-1995,04-04-1996
15802,70180,04-04-1996,04-04-1997
15802,71792,04-04-1997,04-04-1998
15802,75480,04-04-1998,05-04-1999
15802,77909,05-04-1999,04-04-2000
15802,80434,04-04-2000,04-04-2001
15802,84652,04-04-2001,03-04-2002
15802,87321,03-04-2002,01-01-9999
15803,52590,25-08-1999,24-08-2000
15803,57085,24-08-2000,24-08-2001
15803,61266,24-08-2001,01-01-9999
15804,57553,24-10-1996,24-10-1997
15804,61768,24-10-1997,24-10-1998
15804,66121,24-10-1998,24-10-1999
15804,68664,24-10-1999,07-12-1999
15805,89113,20-05-1990,20-05-1991
15805,93025,20-05-1991,19-05-1992
15805,97286,19-05-1992,19-05-1993
15805,100646,19-05-1993,19-05-1994
15805,101914,19-05-1994,19-05-1995
15805,103846,19-05-1995,18-05-1996
15805,105934,18-05-1996,18-05-1997
15805,106353,18-05-1997,18-05-1998
15805,108563,18-05-1998,18-05-1999
15805,110828,18-05-1999,17-05-2000
15805,115145,17-05-2000,17-05-2001
15805,117824,17-05-2001,17-05-2002
15805,118810,17-05-2002,01-01-9999
15806,52327,17-06-1988,17-06-1989
15806,55611,17-06-1989,17-06-1990
15806,59804,17-06-1990,17-06-1991
15806,63961,17-06-1991,16-06-1992
15806,67648,16-06-1992,16-06-1993
15806,67956,16-06-1993,16-06-1994
15806,68860,16-06-1994,16-06-1995
15806,70086,16-06-1995,15-06-1996
15806,72273,15-06-1996,15-06-1997
15806,75407,15-06-1997,15-06-1998
15806,75966,15-06-1998,15-06-1999
15806,77132,15-06-1999,14-06-2000
15806,79658,14-06-2000,14-06-2001
15806,79292,14-06-2001,14-06-2002
15806,80706,14-06-2002,01-01-9999
15807,44812,09-06-1995,08-06-1996
15807,46305,08-06-1996,08-06-1997
15807,48758,08-06-1997,08-06-1998
15807,52493,08-06-1998,08-06-1999
15807,56167,08-06-1999,07-06-2000
15807,59900,07-06-2000,07-06-2001
15807,63850,07-06-2001,07-06-2002
15807,66062,07-06-2002,01-01-9999
15808,82068,04-06-1988,04-06-1989
15808,84075,04-06-1989,04-06-1990
15808,86873,04-06-1990,04-06-1991
15808,90644,04-06-1991,03-06-1992
15808,90376,03-06-1992,03-06-1993
15808,92343,03-06-1993,03-06-1994
15808,94243,03-06-1994,03-06-1995
15808,94345,03-06-1995,02-06-1996
15808,94815,02-06-1996,02-06-1997
15808,94463,02-06-1997,02-06-1998
15808,97683,02-06-1998,02-06-1999
15808,98653,02-06-1999,01-06-2000
15808,101137,01-06-2000,01-06-2001
15808,103394,01-06-2001,01-06-2002
15808,104562,01-06-2002,01-01-9999
15809,50619,07-06-1988,07-06-1989
15809,51001,07-06-1989,07-06-1990
15809,53700,07-06-1990,07-06-1991
15809,54452,07-06-1991,06-06-1992
15809,57575,06-06-1992,06-06-1993
15809,58642,06-06-1993,06-06-1994
15809,59685,06-06-1994,06-06-1995
15809,64001,06-06-1995,05-06-1996
15809,66032,05-06-1996,05-06-1997
15809,69338,05-06-1997,05-06-1998
15809,71098,05-06-1998,05-06-1999
15809,71369,05-06-1999,04-06-2000
15809,72415,04-06-2000,04-06-2001
15809,74990,04-06-2001,04-06-2002
15809,78394,04-06-2002,01-01-9999
15810,49014,26-08-1986,26-08-1987
15810,50964,26-08-1987,25-08-1988
15810,53703,25-08-1988,25-08-1989
15810,53322,25-08-1989,25-08-1990
15810,54664,25-08-1990,25-08-1991
15810,55840,25-08-1991,24-08-1992
15810,59854,24-08-1992,24-08-1993
15810,60009,24-08-1993,24-08-1994
15810,62889,24-08-1994,24-08-1995
15810,64122,24-08-1995,23-08-1996
15810,67109,23-08-1996,23-08-1997
15810,69716,23-08-1997,23-08-1998
15810,69955,23-08-1998,23-08-1999
15810,70620,23-08-1999,22-08-2000
15810,71202,22-08-2000,22-08-2001
15810,72340,22-08-2001,01-01-9999
15811,81031,20-05-1992,20-05-1993
15811,81763,20-05-1993,20-05-1994
15811,84554,20-05-1994,20-05-1995
15811,87000,20-05-1995,19-05-1996
15811,89804,19-05-1996,19-05-1997
15811,91221,19-05-1997,19-05-1998
15811,91783,19-05-1998,19-05-1999
15811,92936,19-05-1999,18-05-2000
15811,94726,18-05-2000,18-05-2001
15811,97134,18-05-2001,18-05-2002
15811,98414,18-05-2002,01-01-9999
15812,67864,11-05-1993,11-05-1994
15812,72175,11-05-1994,11-05-1995
15812,72760,11-05-1995,10-05-1996
15812,76580,10-05-1996,10-05-1997
15812,77303,10-05-1997,10-05-1998
15812,78664,10-05-1998,10-05-1999
15812,81058,10-05-1999,09-05-2000
15812,82043,09-05-2000,09-05-2001
15812,83502,09-05-2001,09-05-2002
15812,83803,09-05-2002,01-01-9999
15813,52546,01-06-1997,16-07-1997
15814,68529,27-03-1990,27-03-1991
15814,69835,27-03-1991,26-03-1992
15814,71027,26-03-1992,26-03-1993
15814,71460,26-03-1993,26-03-1994
15814,72060,26-03-1994,26-03-1995
15814,73519,26-03-1995,25-03-1996
15814,76245,25-03-1996,25-03-1997
15814,77734,25-03-1997,25-03-1998
15814,77509,25-03-1998,25-03-1999
15814,81504,25-03-1999,24-03-2000
15814,84868,24-03-2000,24-03-2001
15814,88956,24-03-2001,24-03-2002
15814,92924,24-03-2002,01-01-9999
15815,40000,25-05-1990,25-05-1991
15815,40666,25-05-1991,24-05-1992
15815,41476,24-05-1992,24-05-1993
15815,41847,24-05-1993,24-05-1994
15815,43744,24-05-1994,24-05-1995
15815,44498,24-05-1995,23-05-1996
15815,46287,23-05-1996,23-05-1997
15815,49951,23-05-1997,23-05-1998
15815,52142,23-05-1998,23-05-1999
15815,55515,23-05-1999,22-05-2000
15815,55154,22-05-2000,22-05-2001
15815,57802,22-05-2001,22-05-2002
15815,58824,22-05-2002,01-01-9999
15816,42673,08-08-1989,08-08-1990
15816,43048,08-08-1990,08-08-1991
15816,45317,08-08-1991,07-08-1992
15816,47075,07-08-1992,07-08-1993
15816,47407,07-08-1993,07-08-1994
15816,48155,07-08-1994,07-08-1995
15816,51468,07-08-1995,06-08-1996
15816,51244,06-08-1996,27-08-1996
15817,51665,04-12-1990,04-12-1991
15817,53400,04-12-1991,03-12-1992
15817,54248,03-12-1992,03-12-1993
15817,58389,03-12-1993,03-12-1994
15817,58597,03-12-1994,03-12-1995
15817,60922,03-12-1995,02-12-1996
15817,61805,02-12-1996,02-12-1997
15817,64951,02-12-1997,02-12-1998
15817,68768,02-12-1998,02-12-1999
15817,69983,02-12-1999,01-12-2000
15817,71695,01-12-2000,01-12-2001
15817,73098,01-12-2001,01-01-9999
15818,42944,06-08-1987,05-08-1988
15818,43508,05-08-1988,05-08-1989
15818,43152,05-08-1989,05-08-1990
15818,45618,05-08-1990,05-08-1991
15818,45951,05-08-1991,04-08-1992
15818,46275,04-08-1992,04-08-1993
15818,49112,04-08-1993,04-08-1994
15818,52607,04-08-1994,04-08-1995
15818,55121,04-08-1995,03-08-1996
15818,59060,03-08-1996,03-08-1997
15818,62712,03-08-1997,03-08-1998
15818,63533,03-08-1998,03-08-1999
15818,64665,03-08-1999,02-08-2000
15818,68255,02-08-2000,02-08-2001
15818,69475,02-08-2001,01-01-9999
15819,63847,16-08-1993,16-08-1994
15819,66495,16-08-1994,16-08-1995
15819,68357,16-08-1995,15-08-1996
15819,72351,15-08-1996,15-08-1997
15819,74783,15-08-1997,15-08-1998
15819,75217,15-08-1998,15-08-1999
15819,78391,15-08-1999,14-08-2000
15819,82026,14-08-2000,14-08-2001
15819,82136,14-08-2001,01-01-9999
15820,45200,18-07-1998,18-07-1999
15820,46929,18-07-1999,17-07-2000
15820,49059,17-07-2000,17-07-2001
15820,52154,17-07-2001,17-07-2002
15820,56310,17-07-2002,01-01-9999
15821,40000,09-06-1988,09-06-1989
15821,44266,09-06-1989,09-06-1990
15821,47032,09-06-1990,09-06-1991
15821,47618,09-06-1991,08-06-1992
15821,48416,08-06-1992,08-06-1993
15821,49169,08-06-1993,08-06-1994
15821,52232,08-06-1994,08-06-1995
15821,55123,08-06-1995,07-06-1996
15821,55402,07-06-1996,07-06-1997
15821,56860,07-06-1997,07-06-1998
15821,61159,07-06-1998,07-06-1999
15821,64504,07-06-1999,06-06-2000
15821,64497,06-06-2000,06-06-2001
15821,66440,06-06-2001,06-06-2002
15821,69796,06-06-2002,01-01-9999
15822,60361,24-09-1999,23-09-2000
15822,62212,23-09-2000,23-09-2001
15822,65342,23-09-2001,01-01-9999
15823,40000,29-10-1994,29-10-1995
15823,41236,29-10-1995,27-10-1996
15823,45352,27-10-1996,27-10-1997
15823,46035,27-10-1997,27-10-1998
15823,48354,27-10-1998,28-10-1999
15823,49685,28-10-1999,27-10-2000
15823,53352,27-10-2000,27-10-2001
15823,56868,27-10-2001,01-01-9999
15824,40000,14-02-1988,13-02-1989
15824,43677,13-02-1989,13-02-1990
15824,45809,13-02-1990,13-02-1991
15824,48285,13-02-1991,13-02-1992
15824,52441,13-02-1992,12-02-1993
15824,56311,12-02-1993,12-02-1994
15824,58219,12-02-1994,12-02-1995
15824,58205,12-02-1995,12-02-1996
15824,58699,12-02-1996,11-02-1997
15824,60242,11-02-1997,11-02-1998
15824,62050,11-02-1998,11-02-1999
15824,65499,11-02-1999,11-02-2000
15824,68995,11-02-2000,10-02-2001
15824,73493,10-02-2001,10-02-2002
15824,77784,10-02-2002,01-01-9999
15825,64498,30-10-1996,30-10-1997
15825,67338,30-10-1997,30-10-1998
15825,67802,30-10-1998,30-10-1999
15825,68341,30-10-1999,29-10-2000
15825,72454,29-10-2000,25-09-2001
15826,40000,29-01-1997,29-01-1998
15826,43880,29-01-1998,29-01-1999
15826,45238,29-01-1999,29-01-2000
15826,47987,29-01-2000,28-01-2001
15826,50097,28-01-2001,28-01-2002
15826,54195,28-01-2002,01-01-9999
15827,40000,14-03-1991,13-03-1992
15827,41711,13-03-1992,13-03-1993
15827,46020,13-03-1993,13-03-1994
15827,47182,13-03-1994,13-03-1995
15827,50947,13-03-1995,12-03-1996
15827,51527,12-03-1996,12-03-1997
15827,55173,12-03-1997,12-03-1998
15827,55738,12-03-1998,12-03-1999
15827,60070,12-03-1999,11-03-2000
15827,62027,11-03-2000,11-03-2001
15827,64869,11-03-2001,11-03-2002
15827,64425,11-03-2002,01-01-9999
15828,40000,22-08-1990,22-08-1991
15828,41665,22-08-1991,21-08-1992
15828,45011,21-08-1992,21-08-1993
15828,45724,21-08-1993,21-08-1994
15828,48598,21-08-1994,21-08-1995
15828,48597,21-08-1995,20-08-1996
15828,49102,20-08-1996,20-08-1997
15828,51044,20-08-1997,20-08-1998
15828,52090,20-08-1998,20-08-1999
15828,52110,20-08-1999,18-03-2000
15829,55427,22-01-1994,22-01-1995
15829,58313,22-01-1995,22-01-1996
15829,58260,22-01-1996,21-01-1997
15829,58824,21-01-1997,21-01-1998
15829,59732,21-01-1998,21-01-1999
15829,59719,21-01-1999,21-01-2000
15829,63644,21-01-2000,20-01-2001
15829,67884,20-01-2001,20-01-2002
15829,69354,20-01-2002,01-01-9999
15830,40000,13-03-1997,13-03-1998
15830,39631,13-03-1998,13-03-1999
15830,39273,13-03-1999,12-03-2000
15830,39069,12-03-2000,12-03-2001
15830,38812,12-03-2001,12-03-2002
15830,39012,12-03-2002,01-01-9999
15831,40000,20-03-1986,20-03-1987
15831,44113,20-03-1987,19-03-1988
15831,44294,19-03-1988,19-03-1989
15831,47850,19-03-1989,19-03-1990
15831,47793,19-03-1990,19-03-1991
15831,49042,19-03-1991,18-03-1992
15831,51253,18-03-1992,18-03-1993
15831,52843,18-03-1993,18-03-1994
15831,55675,18-03-1994,18-03-1995
15831,59601,18-03-1995,17-03-1996
15831,60467,17-03-1996,17-03-1997
15831,60870,17-03-1997,17-03-1998
15831,62699,17-03-1998,17-03-1999
15831,65402,17-03-1999,16-03-2000
15831,65375,16-03-2000,16-03-2001
15831,68119,16-03-2001,16-03-2002
15831,70199,16-03-2002,01-01-9999
15832,40000,30-11-1997,30-11-1998
15832,42597,30-11-1998,30-11-1999
15832,43670,30-11-1999,29-11-2000
15832,44923,29-11-2000,29-11-2001
15832,48207,29-11-2001,01-01-9999
15833,59841,16-12-1985,16-12-1986
15833,61717,16-12-1986,16-12-1987
15833,62713,16-12-1987,15-12-1988
15833,66966,15-12-1988,15-12-1989
15833,69397,15-12-1989,15-12-1990
15833,70260,15-12-1990,15-12-1991
15833,70282,15-12-1991,14-12-1992
15833,72253,14-12-1992,14-12-1993
15833,72398,14-12-1993,14-12-1994
15833,76508,14-12-1994,14-12-1995
15833,78040,14-12-1995,13-12-1996
15833,80001,13-12-1996,13-12-1997
15833,81135,13-12-1997,13-12-1998
15833,82249,13-12-1998,13-12-1999
15833,83015,13-12-1999,12-12-2000
15833,84884,12-12-2000,12-12-2001
15833,86498,12-12-2001,01-01-9999
15834,47525,14-06-1986,14-06-1987
15834,51487,14-06-1987,13-06-1988
15834,51092,13-06-1988,13-06-1989
15834,52119,13-06-1989,13-06-1990
15834,56241,13-06-1990,13-06-1991
15834,56109,13-06-1991,12-06-1992
15834,57444,12-06-1992,12-06-1993
15834,61918,12-06-1993,12-06-1994
15834,64760,12-06-1994,12-06-1995
15834,67410,12-06-1995,11-06-1996
15834,71378,11-06-1996,11-06-1997
15834,75541,11-06-1997,11-06-1998
15834,75952,11-06-1998,11-06-1999
15834,75521,11-06-1999,10-06-2000
15834,78535,10-06-2000,10-06-2001
15834,80637,10-06-2001,10-06-2002
15834,80843,10-06-2002,01-01-9999
15835,72144,21-02-1996,20-02-1997
15835,75943,20-02-1997,20-02-1998
15835,75525,20-02-1998,20-02-1999
15835,79587,20-02-1999,20-02-2000
15835,80832,20-02-2000,19-02-2001
15835,83881,19-02-2001,22-07-2001
15836,57599,05-12-1985,05-12-1986
15836,59895,05-12-1986,05-12-1987
15836,60240,05-12-1987,04-12-1988
15836,61441,04-12-1988,04-12-1989
15836,62928,04-12-1989,04-12-1990
15836,64700,04-12-1990,04-12-1991
15836,66490,04-12-1991,03-12-1992
15836,67984,03-12-1992,03-12-1993
15836,68164,03-12-1993,03-12-1994
15836,72542,03-12-1994,03-12-1995
15836,72390,03-12-1995,02-12-1996
15836,74438,02-12-1996,02-12-1997
15836,75148,02-12-1997,02-12-1998
15836,77708,02-12-1998,02-12-1999
15836,81801,02-12-1999,01-12-2000
15836,83906,01-12-2000,01-12-2001
15836,86423,01-12-2001,01-01-9999
15837,75256,27-09-1995,26-09-1996
15837,77510,26-09-1996,26-09-1997
15837,81473,26-09-1997,26-09-1998
15837,83940,26-09-1998,26-09-1999
15837,85668,26-09-1999,25-09-2000
15837,89532,25-09-2000,25-09-2001
15837,93413,25-09-2001,01-01-9999
15838,58724,15-06-1992,15-06-1993
15838,62306,15-06-1993,15-06-1994
15838,65313,15-06-1994,15-06-1995
15838,67067,15-06-1995,14-06-1996
15838,69244,14-06-1996,14-06-1997
15838,72457,14-06-1997,14-06-1998
15838,73399,14-06-1998,14-06-1999
15838,76918,14-06-1999,13-06-2000
15838,81283,13-06-2000,13-06-2001
15838,83090,13-06-2001,13-06-2002
15838,87126,13-06-2002,01-01-9999
15839,65553,27-08-1991,26-08-1992
15839,69650,26-08-1992,26-08-1993
15839,70055,26-08-1993,26-08-1994
15839,73342,26-08-1994,26-08-1995
15839,75599,26-08-1995,25-08-1996
15839,76931,25-08-1996,25-08-1997
15839,80522,25-08-1997,25-08-1998
15839,84212,25-08-1998,25-08-1999
15839,87589,25-08-1999,24-08-2000
15839,91405,24-08-2000,24-08-2001
15839,91912,24-08-2001,16-02-2002
15840,87972,07-05-1997,07-05-1998
15840,87955,07-05-1998,07-05-1999
15840,92026,07-05-1999,06-05-2000
15840,95649,06-05-2000,06-05-2001
15840,98014,06-05-2001,06-05-2002
15840,99455,06-05-2002,01-01-9999
15841,40000,19-05-1994,19-05-1995
15841,43840,19-05-1995,18-05-1996
15841,44937,18-05-1996,18-05-1997
15841,47608,18-05-1997,18-05-1998
15841,48738,18-05-1998,18-05-1999
15841,52086,18-05-1999,17-05-2000
15841,53052,17-05-2000,17-05-2001
15841,52841,17-05-2001,17-05-2002
15841,53301,17-05-2002,01-01-9999
15842,40000,16-03-1991,15-03-1992
15842,43687,15-03-1992,15-03-1993
15842,47589,15-03-1993,15-03-1994
